Name	MvalueInSignal	DvalueInSignal	ProbDiffExprn
ZHX3	Inf	Inf	1
LPIN3	Inf	Inf	1
EMILIN3	Inf	Inf	1
CHD6	Inf	Inf	1
PTPRT	Inf	Inf	1
BC040166	Inf	Inf	1
SRSF6	Inf	Inf	1
L3MBTL1	Inf	Inf	1
SGK2	Inf	Inf	1
IFT52	Inf	Inf	1
MYBL2	Inf	Inf	1
GTSF1L	Inf	Inf	1
TOX2	Inf	Inf	1
JPH2	Inf	Inf	1
C20orf111	Inf	Inf	1
LOC100505783	Inf	Inf	1
BC036500	Inf	Inf	1
GDAP1L1	Inf	Inf	1
FITM2	Inf	Inf	1
R3HDML	Inf	Inf	1
HNF4A	Inf	Inf	1
BC071794	Inf	Inf	1
AF143870	Inf	Inf	1
C20orf62	Inf	Inf	1
TTPAL	Inf	Inf	1
SERINC3	Inf	Inf	1
PKIG	Inf	Inf	1
ADA	Inf	Inf	1
LOC79015	Inf	Inf	1
WISP2	Inf	Inf	1
KCNK15	Inf	Inf	1
RIMS4	Inf	Inf	1
YWHAB	Inf	Inf	1
PABPC1L	Inf	Inf	1
TOMM34	Inf	Inf	1
LOC100505826	Inf	Inf	1
STK4	Inf	Inf	1
KCNS1	Inf	Inf	1
WFDC5	Inf	Inf	1
WFDC12	Inf	Inf	1
PI3	Inf	Inf	1
SEMG1	Inf	Inf	1
SEMG2	Inf	Inf	1
SLPI	Inf	Inf	1
MATN4	Inf	Inf	1
RBPJL	Inf	Inf	1
SDC4	Inf	Inf	1
SYS1	Inf	Inf	1
DBNDD2	Inf	Inf	1
TP53TG5	Inf	Inf	1
PIGT	Inf	Inf	1
WFDC2	Inf	Inf	1
WFDC6	Inf	Inf	1
SPINLW1	Inf	Inf	1
WFDC8	Inf	Inf	1
WFDC9	Inf	Inf	1
WFDC10A	Inf	Inf	1
WFDC11	Inf	Inf	1
WFDC10B	Inf	Inf	1
WFDC13	Inf	Inf	1
SPINT4	Inf	Inf	1
WFDC3	Inf	Inf	1
DNTTIP1	Inf	Inf	1
UBE2C	Inf	Inf	1
TNNC2	Inf	Inf	1
SNX21	Inf	Inf	1
ACOT8	Inf	Inf	1
ZSWIM3	Inf	Inf	1
SPATA25	Inf	Inf	1
NEURL2	Inf	Inf	1
CTSA	Inf	Inf	1
PLTP	Inf	Inf	1
PCIF1	Inf	Inf	1
ZNF335	Inf	Inf	1
MMP9	Inf	Inf	1
SLC12A5	Inf	Inf	1
NCOA5	Inf	Inf	1
CD40	Inf	Inf	1
CDH22	Inf	Inf	1
SLC35C2	Inf	Inf	1
ELMO2	Inf	Inf	1
ZNF334	Inf	Inf	1
SLC13A3	Inf	Inf	1
TP53RK	Inf	Inf	1
SLC2A10	Inf	Inf	1
EYA2	Inf	Inf	1
ZMYND8	Inf	Inf	1
BC047609	Inf	Inf	1
NCOA3	Inf	Inf	1
SULF2	Inf	Inf	1
BX648826	Inf	Inf	1
LINC00494	Inf	Inf	1
PREX1	Inf	Inf	1
ARFGEF2	Inf	Inf	1
CSE1L	Inf	Inf	1
STAU1	Inf	Inf	1
DDX27	Inf	Inf	1
ZNFX1	Inf	Inf	1
ZNFX1-AS1	Inf	Inf	1
SNORD12	Inf	Inf	1
AK055386	Inf	Inf	1
KCNB1	Inf	Inf	1
PTGIS	Inf	Inf	1
B4GALT5	Inf	Inf	1
SLC9A8	Inf	Inf	1
SPATA2	Inf	Inf	1
RNF114	Inf	Inf	1
SNAI1	Inf	Inf	1
UBE2V1	Inf	Inf	1
TMEM189-UBE2V1	Inf	Inf	1
TMEM189	Inf	Inf	1
CEBPB	Inf	Inf	1
LOC284751	Inf	Inf	1
PTPN1	Inf	Inf	1
FAM65C	Inf	Inf	1
PARD6B	Inf	Inf	1
BCAS4	Inf	Inf	1
ADNP	Inf	Inf	1
DPM1	Inf	Inf	1
MOCS3	Inf	Inf	1
KCNG1	Inf	Inf	1
NFATC2	Inf	Inf	1
ATP9A	Inf	Inf	1
SALL4	Inf	Inf	1
ZFP64	Inf	Inf	1
TSHZ2	Inf	Inf	1
AK056432	Inf	Inf	1
ZNF217	Inf	Inf	1
BCAS1	Inf	Inf	1
CYP24A1	Inf	Inf	1
PFDN4	Inf	Inf	1
DOK5	Inf	Inf	1
CBLN4	Inf	Inf	1
MC3R	Inf	Inf	1
FAM210B	Inf	Inf	1
AURKA	Inf	Inf	1
CSTF1	Inf	Inf	1
CASS4	Inf	Inf	1
C20orf43	Inf	Inf	1
FAM209A	Inf	Inf	1
FAM209B	Inf	Inf	1
TFAP2C	Inf	Inf	1
BMP7	Inf	Inf	1
SPO11	Inf	Inf	1
RAE1	Inf	Inf	1
CTCFL	Inf	Inf	1
PCK1	Inf	Inf	1
ZBP1	Inf	Inf	1
PMEPA1	Inf	Inf	1
AK056098	Inf	Inf	1
C20orf85	Inf	Inf	1
PPP4R1L	Inf	Inf	1
RAB22A	Inf	Inf	1
VAPB	Inf	Inf	1
APCDD1L	Inf	Inf	1
LOC149773	Inf	Inf	1
STX16	Inf	Inf	1
NPEPL1	Inf	Inf	1
BC007940	Inf	Inf	1
MIR296	Inf	Inf	1
GNAS-AS1	Inf	Inf	1
GNAS	Inf	Inf	1
AK093534	Inf	Inf	1
TH1L	Inf	Inf	1
CTSZ	Inf	Inf	1
TUBB1	Inf	Inf	1
ATP5E	Inf	Inf	1
SLMO2	Inf	Inf	1
ZNF831	Inf	Inf	1
EDN3	Inf	Inf	1
PHACTR3	Inf	Inf	1
SYCP2	Inf	Inf	1
C20orf177	Inf	Inf	1
PPP1R3D	Inf	Inf	1
CDH26	Inf	Inf	1
C20orf197	Inf	Inf	1
AX747739	Inf	Inf	1
CDH4	Inf	Inf	1
AK097866	Inf	Inf	1
TAF4	Inf	Inf	1
LSM14B	Inf	Inf	1
PSMA7	Inf	Inf	1
SS18L1	Inf	Inf	1
GTPBP5	Inf	Inf	1
HRH3	Inf	Inf	1
AK126744	Inf	Inf	1
OSBPL2	Inf	Inf	1
ADRM1	Inf	Inf	1
LAMA5	Inf	Inf	1
RPS21	Inf	Inf	1
CABLES2	Inf	Inf	1
C20orf151	Inf	Inf	1
GATA5	Inf	Inf	1
C20orf166-AS1	Inf	Inf	1
SLCO4A1	Inf	Inf	1
LOC100127888	Inf	Inf	1
NTSR1	Inf	Inf	1
AX747649	Inf	Inf	1
BC141903	Inf	Inf	1
C20orf20	Inf	Inf	1
OGFR	Inf	Inf	1
COL9A3	Inf	Inf	1
TCFL5	Inf	Inf	1
DIDO1	Inf	Inf	1
C20orf11	Inf	Inf	1
SLC17A9	Inf	Inf	1
BHLHE23	Inf	Inf	1
LOC63930	Inf	Inf	1
LINC00029	Inf	Inf	1
HAR1B	Inf	Inf	1
HAR1A	Inf	Inf	1
MIR124-3	Inf	Inf	1
YTHDF1	Inf	Inf	1
BIRC7	Inf	Inf	1
NKAIN4	Inf	Inf	1
ARFGAP1	Inf	Inf	1
CHRNA4	Inf	Inf	1
AK056267	Inf	Inf	1
KCNQ2	Inf	Inf	1
EEF1A2	Inf	Inf	1
PPDPF	Inf	Inf	1
PTK6	Inf	Inf	1
SRMS	Inf	Inf	1
C20orf195	Inf	Inf	1
PRIC285	Inf	Inf	1
GMEB2	Inf	Inf	1
STMN3	Inf	Inf	1
RTEL1	Inf	Inf	1
RTEL1-TNFRSF6B	Inf	Inf	1
TNFRSF6B	Inf	Inf	1
ARFRP1	Inf	Inf	1
ZGPAT	Inf	Inf	1
LIME1	Inf	Inf	1
SLC2A4RG	Inf	Inf	1
ZBTB46	Inf	Inf	1
BC002534	Inf	Inf	1
ABHD16B	Inf	Inf	1
TPD52L2	Inf	Inf	1
DNAJC5	Inf	Inf	1
ZNF512B	Inf	Inf	1
SAMD10	Inf	Inf	1
PRPF6	Inf	Inf	1
LINC00176	Inf	Inf	1
SOX18	Inf	Inf	1
RGS19	Inf	Inf	1
OPRL1	Inf	Inf	1
C20orf201	Inf	Inf	1
MYT1	Inf	Inf	1
PCMTD2	Inf	Inf	1
DQ590432	Inf	Inf	1
LINC00266-1	Inf	Inf	1
TPTE	Inf	Inf	1
BAGE2	Inf	Inf	1
BAGE5	Inf	Inf	1
BAGE	Inf	Inf	1
BAGE3	Inf	Inf	1
ANKRD30BP2	Inf	Inf	1
POTED	Inf	Inf	1
C21orf15	Inf	Inf	1
ANKRD20A11P	Inf	Inf	1
BC048201	Inf	Inf	1
BC024173	Inf	Inf	1
LIPI	Inf	Inf	1
RBM11	Inf	Inf	1
ABCC13	Inf	Inf	1
HSPA13	Inf	Inf	1
SAMSN1	Inf	Inf	1
NRIP1	Inf	Inf	1
USP25	Inf	Inf	1
LINC00478	Inf	Inf	1
MIR99A	Inf	Inf	1
MIRLET7C	Inf	Inf	1
MIR125B2	Inf	Inf	1
C21orf37	Inf	Inf	1
CXADR	Inf	Inf	1
BTG3	Inf	Inf	1
C21orf91-OT1	Inf	Inf	1
C21orf91	Inf	Inf	1
CHODL	Inf	Inf	1
TMPRSS15	Inf	Inf	1
BC051441	Inf	Inf	1
LINC00320	Inf	Inf	1
NCAM2	Inf	Inf	1
BC035642	Inf	Inf	1
BC039377	Inf	Inf	1
Z49979	Inf	Inf	1
AK124194	Inf	Inf	1
LINC00158	Inf	Inf	1
MIR155HG	Inf	Inf	1
MRPL39	Inf	Inf	1
JAM2	Inf	Inf	1
ATP5J	Inf	Inf	1
GABPA	Inf	Inf	1
APP	Inf	Inf	1
AK074469	Inf	Inf	1
CYYR1	Inf	Inf	1
ADAMTS1	Inf	Inf	1
ADAMTS5	Inf	Inf	1
BC043580	Inf	Inf	1
LINC00314	Inf	Inf	1
AX747935	Inf	Inf	1
BC047600	Inf	Inf	1
LINC00161	Inf	Inf	1
N6AMT1	Inf	Inf	1
LTN1	Inf	Inf	1
RWDD2B	Inf	Inf	1
USP16	Inf	Inf	1
CCT8	Inf	Inf	1
C21orf7	Inf	Inf	1
LINC00189	Inf	Inf	1
BACH1	Inf	Inf	1
GRIK1	Inf	Inf	1
GRIK1-AS2	Inf	Inf	1
GRIK1-AS1	Inf	Inf	1
CLDN8	Inf	Inf	1
KRTAP24-1	Inf	Inf	1
KRTAP26-1	Inf	Inf	1
KRTAP27-1	Inf	Inf	1
KRTAP23-1	Inf	Inf	1
KRTAP13-2	Inf	Inf	1
KRTAP13-1	Inf	Inf	1
KRTAP13-3	Inf	Inf	1
KRTAP15-1	Inf	Inf	1
KRTAP19-3	Inf	Inf	1
KRTAP19-6	Inf	Inf	1
KRTAP6-3	Inf	Inf	1
KRTAP6-1	Inf	Inf	1
KRTAP8-1	Inf	Inf	1
KRTAP11-1	Inf	Inf	1
TIAM1	Inf	Inf	1
BC014150	Inf	Inf	1
BC041449	Inf	Inf	1
SOD1	Inf	Inf	1
SCAF4	Inf	Inf	1
HUNK	Inf	Inf	1
MIS18A	Inf	Inf	1
MRAP	Inf	Inf	1
BC034802	Inf	Inf	1
URB1	Inf	Inf	1
SNORA80	Inf	Inf	1
C21orf63	Inf	Inf	1
TCP10L	Inf	Inf	1
C21orf59	Inf	Inf	1
SYNJ1	Inf	Inf	1
GCFC1-AS1	Inf	Inf	1
GCFC1	Inf	Inf	1
C21orf49	Inf	Inf	1
OLIG2	Inf	Inf	1
OLIG1	Inf	Inf	1
C21orf54	Inf	Inf	1
IFNAR2	Inf	Inf	1
IL10RB	Inf	Inf	1
LOC100288432	Inf	Inf	1
IFNAR1	Inf	Inf	1
IFNGR2	Inf	Inf	1
TMEM50B	Inf	Inf	1
DNAJC28	Inf	Inf	1
GART	Inf	Inf	1
SON	Inf	Inf	1
DONSON	Inf	Inf	1
AK057604	Inf	Inf	1
CRYZL1	Inf	Inf	1
ITSN1	Inf	Inf	1
ATP5O	Inf	Inf	1
LOC100506334	Inf	Inf	1
SLC5A3	Inf	Inf	1
MRPS6	Inf	Inf	1
LINC00310	Inf	Inf	1
KCNE2	Inf	Inf	1
FAM165B	Inf	Inf	1
BC049386	Inf	Inf	1
KCNE1	Inf	Inf	1
RCAN1	Inf	Inf	1
CLIC6	Inf	Inf	1
LOC100506385	Inf	Inf	1
RUNX1	Inf	Inf	1
AX746823	Inf	Inf	1
AX813477	Inf	Inf	1
SETD4	Inf	Inf	1
CBR1	Inf	Inf	1
LOC100506428	Inf	Inf	1
CBR3	Inf	Inf	1
DOPEY2	Inf	Inf	1
MORC3	Inf	Inf	1
CHAF1B	Inf	Inf	1
CLDN14	Inf	Inf	1
SIM2	Inf	Inf	1
HLCS	Inf	Inf	1
DSCR6	Inf	Inf	1
PIGP	Inf	Inf	1
TTC3	Inf	Inf	1
DSCR3	Inf	Inf	1
DYRK1A	Inf	Inf	1
AL109792	Inf	Inf	1
KCNJ6	Inf	Inf	1
DSCR4	Inf	Inf	1
DSCR8	Inf	Inf	1
KCNJ15	Inf	Inf	1
AK027145	Inf	Inf	1
ERG	Inf	Inf	1
LINC00114	Inf	Inf	1
ETS2	Inf	Inf	1
PSMG1	Inf	Inf	1
BRWD1	Inf	Inf	1
HMGN1	Inf	Inf	1
WRB	Inf	Inf	1
LCA5L	Inf	Inf	1
SH3BGR	Inf	Inf	1
B3GALT5	Inf	Inf	1
C21orf88	Inf	Inf	1
IGSF5	Inf	Inf	1
PCP4	Inf	Inf	1
DSCAM	Inf	Inf	1
DSCAM-AS1	Inf	Inf	1
LINC00323	Inf	Inf	1
BACE2	Inf	Inf	1
PLAC4	Inf	Inf	1
FAM3B	Inf	Inf	1
MX2	Inf	Inf	1
MX1	Inf	Inf	1
TMPRSS2	Inf	Inf	1
LINC00112	Inf	Inf	1
RIPK4	Inf	Inf	1
PRDM15	Inf	Inf	1
C2CD2	Inf	Inf	1
ZNF295	Inf	Inf	1
UMODL1	Inf	Inf	1
AX748362	Inf	Inf	1
C21orf128	Inf	Inf	1
ABCG1	Inf	Inf	1
AL355711	Inf	Inf	1
TFF3	Inf	Inf	1
TFF2	Inf	Inf	1
TFF1	Inf	Inf	1
TMPRSS3	Inf	Inf	1
UBASH3A	Inf	Inf	1
RSPH1	Inf	Inf	1
SLC37A1	Inf	Inf	1
BC041455	Inf	Inf	1
BC033260	Inf	Inf	1
PDE9A	Inf	Inf	1
WDR4	Inf	Inf	1
AX747730	Inf	Inf	1
NDUFV3	Inf	Inf	1
C21orf105	Inf	Inf	1
PKNOX1	Inf	Inf	1
CBS	Inf	Inf	1
U2AF1	Inf	Inf	1
CRYAA	Inf	Inf	1
SIK1	Inf	Inf	1
LINC00319	Inf	Inf	1
LINC00313	Inf	Inf	1
HSF2BP	Inf	Inf	1
DQ577420	Inf	Inf	1
RRP1B	Inf	Inf	1
PDXK	Inf	Inf	1
CSTB	Inf	Inf	1
RRP1	Inf	Inf	1
LOC284837	Inf	Inf	1
AGPAT3	Inf	Inf	1
TRAPPC10	Inf	Inf	1
PWP2	Inf	Inf	1
C21orf33	Inf	Inf	1
ICOSLG	Inf	Inf	1
DNMT3L	Inf	Inf	1
AIRE	Inf	Inf	1
PFKL	Inf	Inf	1
C21orf2	Inf	Inf	1
TRPM2	Inf	Inf	1
LRRC3	Inf	Inf	1
DQ598454	Inf	Inf	1
DQ601137	Inf	Inf	1
DQ588725	Inf	Inf	1
TSPEAR	Inf	Inf	1
C21orf90	Inf	Inf	1
KRTAP10-1	Inf	Inf	1
KRTAP10-2	Inf	Inf	1
KRTAP10-3	Inf	Inf	1
KRTAP10-4	Inf	Inf	1
KRTAP10-5	Inf	Inf	1
KRTAP10-6	Inf	Inf	1
KRTAP10-7	Inf	Inf	1
KRTAP10-8	Inf	Inf	1
KRTAP10-9	Inf	Inf	1
KRTAP10-10	Inf	Inf	1
KRTAP10-11	Inf	Inf	1
KRTAP12-4	Inf	Inf	1
KRTAP12-3	Inf	Inf	1
KRTAP12-2	Inf	Inf	1
KRTAP12-1	Inf	Inf	1
KRTAP10-12	Inf	Inf	1
UBE2G2	Inf	Inf	1
SUMO3	Inf	Inf	1
PTTG1IP	Inf	Inf	1
ITGB2	Inf	Inf	1
LOC100505746	Inf	Inf	1
C21orf67	Inf	Inf	1
FAM207A	Inf	Inf	1
LINC00162	Inf	Inf	1
ADARB1	Inf	Inf	1
C21orf89	Inf	Inf	1
POFUT2	Inf	Inf	1
LOC642852	Inf	Inf	1
COL18A1	Inf	Inf	1
COL18A1-AS1	Inf	Inf	1
SLC19A1	Inf	Inf	1
LOC100129027	Inf	Inf	1
PCBP3	Inf	Inf	1
COL6A1	Inf	Inf	1
COL6A2	Inf	Inf	1
FTCD	Inf	Inf	1
C21orf56	Inf	Inf	1
LSS	Inf	Inf	1
MCM3AP-AS1	Inf	Inf	1
MCM3AP	Inf	Inf	1
YBEY	Inf	Inf	1
C21orf58	Inf	Inf	1
PCNT	Inf	Inf	1
DIP2A	Inf	Inf	1
S100B	Inf	Inf	1
PRMT2	Inf	Inf	1
TEKT4P2	Inf	Inf	1
DQ582484	Inf	Inf	1
P704P	Inf	Inf	1
POTEH	Inf	Inf	1
TPTEP1	Inf	Inf	1
BC038197	Inf	Inf	1
XKR3	Inf	Inf	1
GAB4	Inf	Inf	1
CECR7	Inf	Inf	1
IL17RA	Inf	Inf	1
CECR6	Inf	Inf	1
BC021738	Inf	Inf	1
CECR5	Inf	Inf	1
CECR5-AS1	Inf	Inf	1
CECR1	Inf	Inf	1
CECR2	Inf	Inf	1
SLC25A18	Inf	Inf	1
ATP6V1E1	Inf	Inf	1
BCL2L13	Inf	Inf	1
DQ570096	Inf	Inf	1
BID	Inf	Inf	1
MICAL3	Inf	Inf	1
FLJ41941	Inf	Inf	1
PEX26	Inf	Inf	1
Em:AC008101.5	Inf	Inf	1
TUBA8	Inf	Inf	1
USP18	Inf	Inf	1
AK129567	Inf	Inf	1
GGT3P	Inf	Inf	1
BC112340	Inf	Inf	1
AL117485	Inf	Inf	1
DQ786190	Inf	Inf	1
DGCR6	Inf	Inf	1
PRODH	Inf	Inf	1
DGCR5	Inf	Inf	1
DGCR9	Inf	Inf	1
DGCR2	Inf	Inf	1
DGCR11	Inf	Inf	1
DGCR14	Inf	Inf	1
TSSK2	Inf	Inf	1
SLC25A1	Inf	Inf	1
CLTCL1	Inf	Inf	1
HIRA	Inf	Inf	1
MRPL40	Inf	Inf	1
C22orf39	Inf	Inf	1
BX648073	Inf	Inf	1
UFD1L	Inf	Inf	1
U84523	Inf	Inf	1
CDC45	Inf	Inf	1
CLDN5	Inf	Inf	1
SEPT5	Inf	Inf	1
SEPT5-GP1BB	Inf	Inf	1
GP1BB	Inf	Inf	1
TBX1	Inf	Inf	1
GNB1L	Inf	Inf	1
C22orf29	Inf	Inf	1
TXNRD2	Inf	Inf	1
COMT	Inf	Inf	1
ARVCF	Inf	Inf	1
C22orf25	Inf	Inf	1
DGCR8	Inf	Inf	1
TRMT2A	Inf	Inf	1
RANBP1	Inf	Inf	1
ZDHHC8	Inf	Inf	1
LOC284865	Inf	Inf	1
LOC150197	Inf	Inf	1
RTN4R	Inf	Inf	1
KIAA1653	Inf	Inf	1
DGCR6L	Inf	Inf	1
RIMBP3	Inf	Inf	1
ZNF74	Inf	Inf	1
SCARF2	Inf	Inf	1
KLHL22	Inf	Inf	1
MED15	Inf	Inf	1
BC035867	Inf	Inf	1
POM121L4P	Inf	Inf	1
TMEM191A	Inf	Inf	1
PI4KA	Inf	Inf	1
SERPIND1	Inf	Inf	1
CRKL	Inf	Inf	1
BC127858	Inf	Inf	1
AIFM3	Inf	Inf	1
LZTR1	Inf	Inf	1
THAP7	Inf	Inf	1
THAP7-AS1	Inf	Inf	1
MGC16703	Inf	Inf	1
P2RX6	Inf	Inf	1
SLC7A4	Inf	Inf	1
P2RX6P	Inf	Inf	1
LOC400891	Inf	Inf	1
BC039313	Inf	Inf	1
AK128837	Inf	Inf	1
DQ571461	Inf	Inf	1
AX748067	Inf	Inf	1
RIMBP3B	Inf	Inf	1
HIC2	Inf	Inf	1
TMEM191C	Inf	Inf	1
PI4KAP2	Inf	Inf	1
RIMBP3C	Inf	Inf	1
UBE2L3	Inf	Inf	1
YDJC	Inf	Inf	1
CCDC116	Inf	Inf	1
SDF2L1	Inf	Inf	1
PPIL2	Inf	Inf	1
YPEL1	Inf	Inf	1
MAPK1	Inf	Inf	1
PPM1F	Inf	Inf	1
TOP3B	Inf	Inf	1
AK131325	Inf	Inf	1
BC089413	Inf	Inf	1
VPREB1	Inf	Inf	1
ZNF280B	Inf	Inf	1
ZNF280A	Inf	Inf	1
PRAME	Inf	Inf	1
BCR	Inf	Inf	1
DQ570150	Inf	Inf	1
RTDR1	Inf	Inf	1
GNAZ	Inf	Inf	1
RAB36	Inf	Inf	1
ZDHHC8P1	Inf	Inf	1
IGLL1	Inf	Inf	1
C22orf43	Inf	Inf	1
GUSBP11	Inf	Inf	1
RGL4	Inf	Inf	1
ZNF70	Inf	Inf	1
VPREB3	Inf	Inf	1
C22orf15	Inf	Inf	1
CHCHD10	Inf	Inf	1
MMP11	Inf	Inf	1
SMARCB1	Inf	Inf	1
DERL3	Inf	Inf	1
SLC2A11	Inf	Inf	1
MIF	Inf	Inf	1
LOC284889	Inf	Inf	1
DQ575315	Inf	Inf	1
GSTT2	Inf	Inf	1
GSTT2B	Inf	Inf	1
DDTL	Inf	Inf	1
DDT	Inf	Inf	1
GSTTP1	Inf	Inf	1
GSTT1	Inf	Inf	1
GSTTP2	Inf	Inf	1
CABIN1	Inf	Inf	1
SUSD2	Inf	Inf	1
GGT5	Inf	Inf	1
POM121L9P	Inf	Inf	1
SPECC1L	Inf	Inf	1
ADORA2A	Inf	Inf	1
C22orf45	Inf	Inf	1
UPB1	Inf	Inf	1
C22orf13	Inf	Inf	1
SNRPD3	Inf	Inf	1
GGT1	Inf	Inf	1
FAM211B	Inf	Inf	1
POM121L10P	Inf	Inf	1
PIWIL3	Inf	Inf	1
TOP1P2	Inf	Inf	1
SGSM1	Inf	Inf	1
TMEM211	Inf	Inf	1
KIAA1671	Inf	Inf	1
CRYBB3	Inf	Inf	1
CRYBB2	Inf	Inf	1
BC040576	Inf	Inf	1
LRP5L	Inf	Inf	1
CRYBB2P1	Inf	Inf	1
ADRBK2	Inf	Inf	1
MYO18B	Inf	Inf	1
SEZ6L	Inf	Inf	1
ASPHD2	Inf	Inf	1
HPS4	Inf	Inf	1
SRRD	Inf	Inf	1
TFIP11	Inf	Inf	1
TPST2	Inf	Inf	1
CRYBB1	Inf	Inf	1
CRYBA4	Inf	Inf	1
MIAT	Inf	Inf	1
AK026502	Inf	Inf	1
AK055980	Inf	Inf	1
BC015159	Inf	Inf	1
CR936633	Inf	Inf	1
MN1	Inf	Inf	1
PITPNB	Inf	Inf	1
AX748308	Inf	Inf	1
TTC28-AS1	Inf	Inf	1
TTC28	Inf	Inf	1
CHEK2	Inf	Inf	1
HSCB	Inf	Inf	1
CCDC117	Inf	Inf	1
XBP1	Inf	Inf	1
ZNRF3	Inf	Inf	1
C22orf31	Inf	Inf	1
KREMEN1	Inf	Inf	1
EMID1	Inf	Inf	1
RHBDD3	Inf	Inf	1
EWSR1	Inf	Inf	1
GAS2L1	Inf	Inf	1
RASL10A	Inf	Inf	1
AP1B1	Inf	Inf	1
RFPL1-AS1	Inf	Inf	1
RFPL1	Inf	Inf	1
NEFH	Inf	Inf	1
THOC5	Inf	Inf	1
NIPSNAP1	Inf	Inf	1
NF2	Inf	Inf	1
CABP7	Inf	Inf	1
ZMAT5	Inf	Inf	1
UQCR10	Inf	Inf	1
ASCC2	Inf	Inf	1
MTMR3	Inf	Inf	1
HORMAD2	Inf	Inf	1
LIF	Inf	Inf	1
MGC20647	Inf	Inf	1
OSM	Inf	Inf	1
GATSL3	Inf	Inf	1
TBC1D10A	Inf	Inf	1
SF3A1	Inf	Inf	1
Em:AC004997.11	Inf	Inf	1
RNF215	Inf	Inf	1
SEC14L2	Inf	Inf	1
MTFP1	Inf	Inf	1
SEC14L3	Inf	Inf	1
SDC4P	Inf	Inf	1
SEC14L4	Inf	Inf	1
GAL3ST1	Inf	Inf	1
PES1	Inf	Inf	1
TCN2	Inf	Inf	1
SLC35E4	Inf	Inf	1
DUSP18	Inf	Inf	1
OSBP2	Inf	Inf	1
MORC2-AS1	Inf	Inf	1
MORC2	Inf	Inf	1
TUG1	Inf	Inf	1
SMTN	Inf	Inf	1
AX747817	Inf	Inf	1
INPP5J	Inf	Inf	1
PLA2G3	Inf	Inf	1
RNF185	Inf	Inf	1
BC069815	Inf	Inf	1
LIMK2	Inf	Inf	1
PIK3IP1	Inf	Inf	1
PATZ1	Inf	Inf	1
Em:AC005003.4	Inf	Inf	1
DRG1	Inf	Inf	1
AK074476	Inf	Inf	1
EIF4ENIF1	Inf	Inf	1
SFI1	Inf	Inf	1
PISD	Inf	Inf	1
PRR14L	Inf	Inf	1
DEPDC5	Inf	Inf	1
C22orf24	Inf	Inf	1
YWHAH	Inf	Inf	1
SLC5A1	Inf	Inf	1
C22orf42	Inf	Inf	1
RFPL2	Inf	Inf	1
SLC5A4	Inf	Inf	1
RFPL3	Inf	Inf	1
RFPL3-AS1	Inf	Inf	1
C22orf28	Inf	Inf	1
BPIFC	Inf	Inf	1
FBXO7	Inf	Inf	1
AK123891	Inf	Inf	1
SYN3	Inf	Inf	1
TIMP3	Inf	Inf	1
LARGE	Inf	Inf	1
LOC100506195	Inf	Inf	1
ISX	Inf	Inf	1
HMGXB4	Inf	Inf	1
TOM1	Inf	Inf	1
HMOX1	Inf	Inf	1
MCM5	Inf	Inf	1
RASD2	Inf	Inf	1
MB	Inf	Inf	1
APOL6	Inf	Inf	1
APOL5	Inf	Inf	1
RBFOX2	Inf	Inf	1
APOL3	Inf	Inf	1
APOL4	Inf	Inf	1
APOL2	Inf	Inf	1
AX747758	Inf	Inf	1
APOL1	Inf	Inf	1
MYH9	Inf	Inf	1
AX748195	Inf	Inf	1
TXN2	Inf	Inf	1
FOXRED2	Inf	Inf	1
EIF3D	Inf	Inf	1
CACNG2	Inf	Inf	1
AK123632	Inf	Inf	1
IFT27	Inf	Inf	1
PVALB	Inf	Inf	1
NCF4	Inf	Inf	1
CSF2RB	Inf	Inf	1
C22orf33	Inf	Inf	1
TST	Inf	Inf	1
MPST	Inf	Inf	1
TMPRSS6	Inf	Inf	1
IL2RB	Inf	Inf	1
C1QTNF6	Inf	Inf	1
SSTR3	Inf	Inf	1
RAC2	Inf	Inf	1
CYTH4	Inf	Inf	1
AK097787	Inf	Inf	1
DQ571864	Inf	Inf	1
DQ595731	Inf	Inf	1
DQ584235	Inf	Inf	1
DQ573975	Inf	Inf	1
DQ572877	Inf	Inf	1
DQ580960	Inf	Inf	1
DQ599403	Inf	Inf	1
DQ574964	Inf	Inf	1
DQ570280	Inf	Inf	1
DQ590895	Inf	Inf	1
DQ576685	Inf	Inf	1
DQ575042	Inf	Inf	1
DQ581304	Inf	Inf	1
DQ592963	Inf	Inf	1
DQ584963	Inf	Inf	1
DQ587429	Inf	Inf	1
DQ584932	Inf	Inf	1
DQ576223	Inf	Inf	1
DQ576178	Inf	Inf	1
DQ601762	Inf	Inf	1
DQ574393	Inf	Inf	1
DQ594725	Inf	Inf	1
DQ579677	Inf	Inf	1
DQ594390	Inf	Inf	1
ELFN2	Inf	Inf	1
MFNG	Inf	Inf	1
CARD10	Inf	Inf	1
CDC42EP1	Inf	Inf	1
LGALS2	Inf	Inf	1
GGA1	Inf	Inf	1
SH3BP1	Inf	Inf	1
AK097791	Inf	Inf	1
PDXP	Inf	Inf	1
LGALS1	Inf	Inf	1
NOL12	Inf	Inf	1
TRIOBP	Inf	Inf	1
H1F0	Inf	Inf	1
GCAT	Inf	Inf	1
GALR3	Inf	Inf	1
ANKRD54	Inf	Inf	1
EIF3L	Inf	Inf	1
MICALL1	Inf	Inf	1
C22orf23	Inf	Inf	1
POLR2F	Inf	Inf	1
